time	I(Out)
1.700554407732208e-007	-9.135541e-008
1.700625043000820e-007	-9.152539e-008
1.700713484417822e-007	-9.160679e-008
1.700809582480325e-007	-9.160754e-008
1.700905680542827e-007	-9.160130e-008
1.701001778605329e-007	-9.158808e-008
1.701097876667832e-007	-9.156787e-008
1.701193974730334e-007	-9.154067e-008
1.701290072792837e-007	-9.150649e-008
1.701386170855339e-007	-9.146532e-008
1.703214742283922e-007	-9.091249e-008
1.705043313712505e-007	-9.039895e-008
1.706871885141088e-007	-8.992468e-008
1.708700456569672e-007	-8.948969e-008
1.710529027998255e-007	-8.909399e-008
1.712357599426838e-007	-8.873756e-008
1.714186170855421e-007	-8.842042e-008
1.716014742284004e-007	-8.812797e-008
1.717843313712588e-007	-8.785630e-008
1.719671885141171e-007	-8.760542e-008
1.721500456569754e-007	-8.737532e-008
1.723329027998337e-007	-8.716600e-008
1.725157599426920e-007	-8.697746e-008
1.726986170855503e-007	-8.680971e-008
1.728814742284087e-007	-8.665501e-008
1.730643313712670e-007	-8.651131e-008
1.732471885141253e-007	-8.637860e-008
1.734300456569836e-007	-8.625688e-008
1.736129027998419e-007	-8.614615e-008
1.737957599427003e-007	-8.604642e-008
1.739786170855586e-007	-8.595768e-008
1.741246717876216e-007	-8.589136e-008
1.742707264896847e-007	-8.582898e-008
1.744167811917478e-007	-8.577054e-008
1.745628358938109e-007	-8.571604e-008
1.747088905958739e-007	-8.566549e-008
1.748549452979370e-007	-8.561887e-008
1.750010000000001e-007	-8.557620e-008
1.750014317984923e-007	-8.557607e-008
1.750014447430933e-007	-1.554893e-007
1.750014706322951e-007	-8.885980e-007
1.750014770933144e-007	-5.118725e-006
1.750014900153528e-007	-7.452646e-005
1.750014989207226e-007	-4.629800e-004
1.750015065675324e-007	-1.812421e-003
1.750015106864249e-007	-4.430644e-003
1.750015155251135e-007	-1.188569e-002
1.750015187028197e-007	-2.181781e-002
1.750015213495179e-007	-3.645044e-002
1.750015238017969e-007	-5.775928e-002
1.750015261892535e-007	-8.829480e-002
1.750015285195747e-007	-1.300229e-001
1.750015307962773e-007	-1.845246e-001
1.750015330526835e-007	-2.538046e-001
1.750015355486334e-007	-3.470796e-001
1.750015378436497e-007	-4.456106e-001
1.750015404190091e-007	-5.633792e-001
1.750015432722862e-007	-6.906852e-001
1.750015448077525e-007	-7.505928e-001
1.750015465463571e-007	-8.032088e-001
1.750015482587956e-007	-8.367949e-001
1.750015499720561e-007	-8.512077e-001
1.750015540111808e-007	-8.541254e-001
1.750016177238693e-007	-8.482826e-001
1.750016814365577e-007	-8.424702e-001
1.750017451492462e-007	-8.366881e-001
1.750018088619347e-007	-8.309364e-001
1.750018725746231e-007	-8.252150e-001
1.750019362873116e-007	-8.195240e-001
1.750020000000001e-007	-8.138633e-001
1.750024914477680e-007	-7.719422e-001
1.750029828955358e-007	-7.317917e-001
1.750034743433037e-007	-6.934117e-001
1.750039657910716e-007	-6.568023e-001
1.750044572388395e-007	-6.219635e-001
1.750049486866074e-007	-5.888953e-001
1.750054401343753e-007	-5.575976e-001
1.750061100644681e-007	-5.170763e-001
1.750068812118699e-007	-4.736823e-001
1.750076463046037e-007	-4.337933e-001
1.750085045194311e-007	-3.925439e-001
1.750093662285978e-007	-3.545237e-001
1.750103157179513e-007	-3.162629e-001
1.750112782238262e-007	-2.810011e-001
1.750123256446081e-007	-2.463016e-001
1.750133957899338e-007	-2.144014e-001
1.750145504601776e-007	-1.836087e-001
1.750157381316015e-007	-1.554294e-001
1.750170125488783e-007	-1.286975e-001
1.750183313397376e-007	-1.043943e-001
1.750197420437173e-007	-8.171725e-002
1.750212103162932e-007	-6.127694e-002
1.750227792346457e-007	-4.251681e-002
1.750244217713050e-007	-2.579022e-002
1.750261783010145e-007	-1.070371e-002
1.750280288882409e-007	2.564694e-003
1.750300131762412e-007	1.430234e-002
1.750321187538412e-007	2.444787e-002
1.750343870467483e-007	3.322068e-002
1.750368146333540e-007	4.063454e-002
1.750394484102432e-007	4.686555e-002
1.750422972676104e-007	5.197331e-002
1.750454197676267e-007	5.610573e-002
1.750488442048379e-007	5.934751e-002
1.750526526360680e-007	6.182662e-002
1.750569084906802e-007	6.363765e-002
1.750617431082104e-007	6.489156e-002
1.750672935132159e-007	6.568042e-002
1.750738060308255e-007	6.609580e-002
1.750912466553009e-007	6.610036e-002
1.751998180838731e-007	6.269631e-002
1.753083895124452e-007	5.944001e-002
1.754169609410173e-007	5.633145e-002
1.755255323695894e-007	5.337064e-002
1.756341037981616e-007	5.055757e-002
1.757426752267337e-007	4.789225e-002
1.758512466553058e-007	4.537467e-002
1.758612466553059e-007	4.514948e-002
1.760441037981642e-007	4.128817e-002
1.762269609410225e-007	3.770127e-002
1.764098180838808e-007	3.438877e-002
1.765926752267392e-007	3.135068e-002
1.767755323695975e-007	2.858699e-002
1.769583895124558e-007	2.609771e-002
1.771412466553141e-007	2.388283e-002
1.773241037981724e-007	2.184030e-002
1.775069609410308e-007	1.994292e-002
1.776898180838891e-007	1.819070e-002
1.778726752267474e-007	1.658363e-002
1.780555323696057e-007	1.512171e-002
1.782383895124640e-007	1.380495e-002
1.784212466553223e-007	1.263334e-002
1.786041037981807e-007	1.155290e-002
1.787869609410390e-007	1.054924e-002
1.789698180838973e-007	9.622356e-003
1.791526752267556e-007	8.772259e-003
1.793355323696139e-007	7.998944e-003
1.795183895124723e-007	7.302411e-003
1.797012466553306e-007	6.682659e-003
1.797439257045691e-007	6.542414e-003
1.797866047538075e-007	6.404963e-003
1.798292838030460e-007	6.270308e-003
1.798719628522845e-007	6.138447e-003
1.799146419015230e-007	6.009381e-003
1.799573209507615e-007	5.883110e-003
1.800000000000000e-007	5.759635e-003
1.800003500000000e-007	5.758632e-003
1.800004499999999e-007	5.496159e-003
1.800004546221348e-007	5.152917e-003
1.800004557776686e-007	4.913319e-003
1.800004580887360e-007	4.247393e-003
1.800004627108709e-007	2.962577e-003
1.800004719551407e-007	1.335613e-003
1.800004904436804e-007	2.713907e-004
1.800005274207595e-007	3.519446e-006
1.800005514826186e-007	1.402689e-009
1.800005760342521e-007	2.037154e-010
1.800010000000000e-007	-3.619235e-009
1.800018494661677e-007	-1.065124e-008
1.800026989323354e-007	-1.721902e-008
1.800035483985031e-007	-2.332256e-008
1.800043978646708e-007	-2.896187e-008
1.800052473308386e-007	-3.413694e-008
1.800060967970062e-007	-3.884778e-008
1.800069462631740e-007	-4.309439e-008
1.800078800503739e-007	-4.744406e-008
1.800087903648576e-007	-5.131148e-008
1.800097281394078e-007	-5.494269e-008
1.800106490844669e-007	-5.819239e-008
1.800115925782957e-007	-6.122436e-008
1.800125249633033e-007	-6.395234e-008
1.800134764988517e-007	-6.648533e-008
1.800144215517741e-007	-6.877328e-008
1.800153835172019e-007	-7.088976e-008
1.800163429044749e-007	-7.280698e-008
1.800173179303683e-007	-7.457530e-008
1.800182938115810e-007	-7.618038e-008
1.800192848666374e-007	-7.765727e-008
1.800202799421909e-007	-7.899964e-008
1.800212904368641e-007	-8.023230e-008
1.800223080204931e-007	-8.135356e-008
1.800233419233570e-007	-8.238131e-008
1.800243860384105e-007	-8.331642e-008
1.800254480105078e-007	-8.417204e-008
1.800265235150138e-007	-8.495035e-008
1.800276190704229e-007	-8.566119e-008
1.800287318185393e-007	-8.630731e-008
1.800298675219616e-007	-8.689619e-008
1.800310245733090e-007	-8.743073e-008
1.800322082899177e-007	-8.791673e-008
1.800334181841654e-007	-8.835698e-008
1.800346594039371e-007	-8.875605e-008
1.800359325270073e-007	-8.911650e-008
1.800372427967594e-007	-8.944199e-008
1.800385918790865e-007	-8.973483e-008
1.800399853930759e-007	-8.999797e-008
1.800414262029909e-007	-9.023345e-008
1.800429206318434e-007	-9.044368e-008
1.800444729646891e-007	-9.063049e-008
1.800477797793281e-007	-9.094135e-008
1.800514083794772e-007	-9.117920e-008
1.800554407732211e-007	-9.135541e-008
1.800625043000823e-007	-9.152539e-008
1.800713484417825e-007	-9.160679e-008
1.800809582480336e-007	-9.160754e-008
1.800905680542845e-007	-9.160130e-008
1.801001778605355e-007	-9.158808e-008
1.801097876667865e-007	-9.156787e-008
1.801193974730375e-007	-9.154067e-008
1.801290072792885e-007	-9.150649e-008
1.801386170855395e-007	-9.146532e-008
1.803214742283978e-007	-9.091249e-008
1.805043313712562e-007	-9.039895e-008
1.806871885141145e-007	-8.992468e-008
1.808700456569728e-007	-8.948969e-008
1.810529027998311e-007	-8.909399e-008
1.812357599426894e-007	-8.873756e-008
1.814186170855477e-007	-8.842042e-008
1.816014742284061e-007	-8.812797e-008
1.817843313712644e-007	-8.785630e-008
1.819671885141227e-007	-8.760542e-008
1.821500456569810e-007	-8.737532e-008
1.823329027998393e-007	-8.716600e-008
1.825157599426977e-007	-8.697746e-008
1.826986170855560e-007	-8.680971e-008
1.828814742284143e-007	-8.665501e-008
1.830643313712726e-007	-8.651131e-008
1.832471885141309e-007	-8.637860e-008
1.834300456569893e-007	-8.625688e-008
1.836129027998476e-007	-8.614615e-008
1.837957599427059e-007	-8.604642e-008
1.839786170855642e-007	-8.595768e-008
1.841246717876264e-007	-8.589136e-008
1.842707264896887e-007	-8.582898e-008
1.844167811917510e-007	-8.577054e-008
1.845628358938132e-007	-8.571604e-008
1.847088905958754e-007	-8.566549e-008
1.848549452979377e-007	-8.561887e-008
1.850010000000000e-007	-8.557620e-008
1.850014317984826e-007	-8.557607e-008
1.850014447431008e-007	-1.554899e-007
1.850014706323372e-007	-8.885984e-007
1.850014770932927e-007	-5.118579e-006
1.850014900152041e-007	-7.452776e-005
1.850014989209203e-007	-4.629665e-004
1.850015065670787e-007	-1.812309e-003
1.850015106865915e-007	-4.430730e-003
1.850015155245957e-007	-1.188399e-002
1.850015187019673e-007	-2.181408e-002
1.850015213489774e-007	-3.644699e-002
1.850015238014683e-007	-5.775606e-002
1.850015261889935e-007	-8.829093e-002
1.850015285193241e-007	-1.300177e-001
1.850015307960261e-007	-1.845177e-001
1.850015330524297e-007	-2.537960e-001
1.850015355483951e-007	-3.470700e-001
1.850015378433997e-007	-4.455993e-001
1.850015404187422e-007	-5.633671e-001
1.850015432719341e-007	-6.906705e-001
1.850015448075036e-007	-7.505839e-001
1.850015465460978e-007	-8.032023e-001
1.850015482585064e-007	-8.367912e-001
1.850015499717394e-007	-8.512065e-001
1.850015540109001e-007	-8.541254e-001
1.850016177236287e-007	-8.482826e-001
1.850016814363572e-007	-8.424702e-001
1.850017451490858e-007	-8.366881e-001
1.850018088618143e-007	-8.309363e-001
1.850018725745429e-007	-8.252150e-001
1.850019362872714e-007	-8.195239e-001
1.850020000000000e-007	-8.138633e-001
1.850024914149642e-007	-7.719449e-001
1.850029828299285e-007	-7.317969e-001
1.850034742448928e-007	-6.934192e-001
1.850039656598571e-007	-6.568118e-001
1.850044570748213e-007	-6.219749e-001
1.850049484897856e-007	-5.889083e-001
1.850054399047498e-007	-5.576120e-001
1.850061097755916e-007	-5.170932e-001
1.850068809496812e-007	-4.736965e-001
1.850076459893620e-007	-4.338091e-001
1.850085042234006e-007	-3.925575e-001
1.850093658843940e-007	-3.545382e-001
1.850103153862389e-007	-3.162756e-001
1.850112778475810e-007	-2.810143e-001
1.850123252747130e-007	-2.463133e-001
1.850133953779187e-007	-2.144130e-001
1.850145500487082e-007	-1.836190e-001
1.850157376791882e-007	-1.554395e-001
1.850170120912759e-007	-1.287065e-001
1.850183308410651e-007	-1.044029e-001
1.850197415338735e-007	-8.172488e-002
1.850212097637951e-007	-6.128408e-002
1.850227786643493e-007	-4.252310e-002
1.850244211550145e-007	-2.579599e-002
1.850261776591101e-007	-1.070875e-002
1.850280281947267e-007	2.560171e-003
1.850300124473066e-007	1.429844e-002
1.850321179645061e-007	2.444445e-002
1.850343862089189e-007	3.321780e-002
1.850368137215803e-007	4.063208e-002
1.850394474314536e-007	4.686353e-002
1.850422961936898e-007	5.197165e-002
1.850454185986962e-007	5.610442e-002
1.850488429063063e-007	5.934649e-002
1.850526511969532e-007	6.182586e-002
1.850569068621755e-007	6.363711e-002
1.850617412577360e-007	6.489120e-002
1.850672913592463e-007	6.568021e-002
1.850738034902240e-007	6.609571e-002
1.850912427733351e-007	6.610043e-002
1.852583856304790e-007	6.094659e-002
1.854255284876229e-007	5.612506e-002
1.855926713447669e-007	5.163584e-002
1.857598142019108e-007	4.747893e-002
1.859269570590547e-007	4.365435e-002
1.860940999161987e-007	4.016207e-002
1.862612427733426e-007	3.700211e-002
1.864440999162009e-007	3.383759e-002
1.866269570590592e-007	3.089795e-002
1.868098142019175e-007	2.818320e-002
1.869926713447759e-007	2.569334e-002
1.871755284876342e-007	2.342837e-002
1.873583856304925e-007	2.138828e-002
1.875412427733508e-007	1.957309e-002
1.877240999162091e-007	1.789914e-002
1.879069570590675e-007	1.634415e-002
1.880898142019258e-007	1.490812e-002
1.882726713447841e-007	1.359105e-002
1.884555284876424e-007	1.239294e-002
1.886383856305008e-007	1.131379e-002
1.888212427733591e-007	1.035360e-002
1.889896366628792e-007	9.533391e-003
1.891580305523993e-007	8.767824e-003
1.893264244419194e-007	8.056901e-003
1.894948183314395e-007	7.400620e-003
1.896632122209596e-007	6.798982e-003
1.898316061104798e-007	6.251987e-003
1.899999999999999e-007	5.759635e-003
1.900003499999999e-007	5.758632e-003
1.900004499999998e-007	5.496159e-003
1.900004546221347e-007	5.152917e-003
1.900004557776685e-007	4.913320e-003
1.900004580887359e-007	4.247393e-003
1.900004627108708e-007	2.962577e-003
1.900004719551406e-007	1.335613e-003
1.900004904436803e-007	2.713907e-004
1.900005274207594e-007	3.519446e-006
1.900005514826185e-007	1.402689e-009
1.900005760342520e-007	2.037155e-010
1.900009999999999e-007	-3.619235e-009
1.900018494661739e-007	-1.065124e-008
1.900026989323480e-007	-1.721902e-008
1.900035483985220e-007	-2.332256e-008
1.900043978646960e-007	-2.896187e-008
1.900052473308701e-007	-3.413694e-008
1.900060967970441e-007	-3.884778e-008
1.900069462632181e-007	-4.309439e-008
1.900078800504168e-007	-4.744406e-008
1.900087903649018e-007	-5.131148e-008
1.900097281394511e-007	-5.494269e-008
1.900106490845113e-007	-5.819239e-008
1.900115925783397e-007	-6.122436e-008
1.900125249633481e-007	-6.395234e-008
1.900134764988961e-007	-6.648533e-008
1.900144215518193e-007	-6.877328e-008
1.900153835172469e-007	-7.088976e-008
1.900163429045205e-007	-7.280698e-008
1.900173179304139e-007	-7.457530e-008
1.900182938116272e-007	-7.618038e-008
1.900192848666839e-007	-7.765727e-008
1.900202799422380e-007	-7.899964e-008
1.900212904369115e-007	-8.023230e-008
1.900223080205411e-007	-8.135356e-008
1.900233419234054e-007	-8.238131e-008
1.900243860384598e-007	-8.331642e-008
1.900254480105577e-007	-8.417204e-008
1.900265235150647e-007	-8.495035e-008
1.900276190704746e-007	-8.566119e-008
1.900287318185921e-007	-8.630731e-008
1.900298675220153e-007	-8.689619e-008
1.900310245733638e-007	-8.743073e-008
1.900322082899737e-007	-8.791673e-008
1.900334181842227e-007	-8.835698e-008
1.900346594039959e-007	-8.875605e-008
1.900359325270677e-007	-8.911650e-008
1.900372427968216e-007	-8.944199e-008
1.900385918791505e-007	-8.973483e-008
1.900399853931418e-007	-8.999797e-008
1.900414262030599e-007	-9.023345e-008
1.900429206319142e-007	-9.044368e-008
1.900444729647630e-007	-9.063049e-008
1.900477797794085e-007	-9.094135e-008
1.900514083795667e-007	-9.117920e-008
1.900554407733208e-007	-9.135541e-008
1.900625043002040e-007	-9.152539e-008
1.900713484419398e-007	-9.160679e-008
1.900809582482276e-007	-9.160754e-008
1.900905680545154e-007	-9.160130e-008
1.901001778608032e-007	-9.158808e-008
1.901097876670910e-007	-9.156787e-008
1.901193974733788e-007	-9.154067e-008
1.901290072796667e-007	-9.150649e-008
1.901386170859545e-007	-9.146532e-008
1.903214742288128e-007	-9.091249e-008
1.905043313716711e-007	-9.039895e-008
1.906871885145294e-007	-8.992468e-008
1.908700456573877e-007	-8.948969e-008
1.910529028002461e-007	-8.909399e-008
1.912357599431044e-007	-8.873756e-008
1.914186170859627e-007	-8.842042e-008
1.916014742288210e-007	-8.812797e-008
1.917843313716793e-007	-8.785630e-008
1.919671885145376e-007	-8.760542e-008
1.921500456573960e-007	-8.737532e-008
1.923329028002543e-007	-8.716600e-008
1.925157599431126e-007	-8.697746e-008
1.926986170859709e-007	-8.680971e-008
1.928743313716863e-007	-8.666062e-008
1.930500456574018e-007	-8.652181e-008
1.932257599431172e-007	-8.639326e-008
1.934014742288326e-007	-8.627499e-008
1.935771885145480e-007	-8.616698e-008
1.937529028002634e-007	-8.606925e-008
1.939286170859788e-007	-8.598178e-008
1.939386170859789e-007	-8.597691e-008
1.940903860736962e-007	-8.590677e-008
1.942421550614135e-007	-8.584092e-008
1.943939240491308e-007	-8.577938e-008
1.945456930368481e-007	-8.572213e-008
1.946974620245654e-007	-8.566919e-008
1.948492310122828e-007	-8.562054e-008
1.950010000000001e-007	-8.557620e-008
1.950014317977882e-007	-8.557607e-008
1.950014447436723e-007	-1.555313e-007
1.950014706354404e-007	-8.886320e-007
1.950014770917258e-007	-5.107892e-006
1.950014900042965e-007	-7.462401e-005
1.950014989354977e-007	-4.619949e-004
1.950015065338976e-007	-1.804131e-003
1.950015106991887e-007	-4.437317e-003
1.950015154869420e-007	-1.176049e-002
1.950015186396833e-007	-2.154337e-002
1.950015213097271e-007	-3.619813e-002
1.950015237778902e-007	-5.752550e-002
1.950015261704676e-007	-8.801562e-002
1.950015285014762e-007	-1.296466e-001
1.950015307781216e-007	-1.840304e-001
1.950015330343576e-007	-2.531863e-001
1.950015355314261e-007	-3.463821e-001
1.950015378256066e-007	-4.447995e-001
1.950015403997501e-007	-5.625060e-001
1.950015432469027e-007	-6.896318e-001
1.950015447898412e-007	-7.499498e-001
1.950015465276750e-007	-8.027422e-001
1.950015482379476e-007	-8.365260e-001
1.950015499492531e-007	-8.511239e-001
1.950015539909486e-007	-8.541272e-001
1.950016177065274e-007	-8.482842e-001
1.950016814221061e-007	-8.424715e-001
1.950017451376849e-007	-8.366892e-001
1.950018088532637e-007	-8.309372e-001
1.950018725688425e-007	-8.252155e-001
1.950019362844213e-007	-8.195241e-001
1.950020000000001e-007	-8.138631e-001
1.950024892536833e-007	-7.721237e-001
1.950029785073665e-007	-7.321400e-001
1.950034677610497e-007	-6.939121e-001
1.950039570147329e-007	-6.574401e-001
1.950044462684161e-007	-6.227238e-001
1.950049355220993e-007	-5.897634e-001
1.950054247757825e-007	-5.585587e-001
1.950060906844423e-007	-5.182099e-001
1.950068636891363e-007	-4.746320e-001
1.950076251822142e-007	-4.348533e-001
1.950084847414398e-007	-3.934554e-001
1.950093431842775e-007	-3.554977e-001
1.950102935583777e-007	-3.171152e-001
1.950112530478189e-007	-2.818803e-001
1.950123009344582e-007	-2.470792e-001
1.950133682304489e-007	-2.151803e-001
1.950145229719362e-007	-1.843012e-001
1.950157078777154e-007	-1.561060e-001
1.950169819776144e-007	-1.292997e-001
1.950182979988029e-007	-1.049698e-001
1.950197079814099e-007	-8.222793e-002
1.950211733822246e-007	-6.175489e-002
1.950227411330653e-007	-4.293834e-002
1.950243805781082e-007	-2.617676e-002
1.950261354156142e-007	-1.104129e-002
1.950279825389555e-007	2.261695e-003
1.950299644778656e-007	1.404138e-002
1.950320660070449e-007	2.421915e-002
1.950343310766086e-007	3.302745e-002
1.950367537128638e-007	4.046990e-002
1.950393830293758e-007	4.673012e-002
1.950422255245978e-007	5.186204e-002
1.950453416963825e-007	5.601768e-002
1.950487574741754e-007	5.927879e-002
1.950525565387931e-007	6.177548e-002
1.950567997502706e-007	6.360099e-002
1.950616195793384e-007	6.486733e-002
1.950671497429006e-007	6.566615e-002
1.950736365127469e-007	6.608961e-002
1.950909878480984e-007	6.610554e-002
1.952581307052423e-007	6.095251e-002
1.954252735623862e-007	5.613151e-002
1.955924164195302e-007	5.164252e-002
1.957595592766741e-007	4.748556e-002
1.959267021338180e-007	4.366062e-002
1.960938449909620e-007	4.016770e-002
1.962609878481059e-007	3.700680e-002
1.964438449909642e-007	3.384188e-002
1.966267021338225e-007	3.090187e-002
1.968095592766808e-007	2.818677e-002
1.969924164195392e-007	2.569660e-002
1.971752735623975e-007	2.343134e-002
1.973581307052558e-007	2.139100e-002
1.975409878481141e-007	1.957557e-002
1.977238449909724e-007	1.790141e-002
1.979067021338308e-007	1.634622e-002
1.980895592766891e-007	1.491001e-002
1.982724164195474e-007	1.359278e-002
1.984552735624057e-007	1.239451e-002
1.986381307052640e-007	1.131523e-002
1.988209878481224e-007	1.035491e-002
1.989891324412477e-007	9.535733e-003
1.991572770343731e-007	8.771062e-003
1.993254216274985e-007	8.060902e-003
1.994935662206238e-007	7.405252e-003
1.996617108137492e-007	6.804114e-003
1.998298554068746e-007	6.257486e-003
1.999979999999999e-007	5.765369e-003
1.999990000000000e-007	5.762501e-003
2.000000000000000e-007	5.759635e-003
